age,marital,default,housing,loan,day,month,campaign,pdays,previous,job_indexed,education_indexed,balance_normalized,duration_normalized,term_deposit
42,2,0,1,0,6,5,2,-1,0,4,0,0.647477064,0.203935599,0
27,2,0,1,0,6,5,3,-1,0,4,0,0.359633028,0.157423971,0
48,2,0,1,1,6,5,2,-1,0,3,0,0.386697248,0.677996422,0
59,2,0,1,0,6,5,3,-1,0,3,0,0.410550459,0.339892665,0
46,2,0,1,0,6,5,1,-1,0,2,1,0.550688073,0.282647585,0
38,0,0,1,0,6,5,1,-1,0,3,0,0.428440367,0.182468694,0
43,0,0,1,0,6,5,1,-1,0,1,1,0.358027523,0.547406082,0
38,0,0,1,0,6,5,1,-1,0,3,1,0.377522936,0.389982111,0
23,1,0,1,0,6,5,1,-1,0,10,0,0.393807339,0.096601073,0
34,2,0,1,0,6,5,1,-1,0,4,0,0.362844037,0.615384615,0
38,2,0,1,1,6,5,1,-1,0,3,0,0.368348624,0.348837209,0
37,2,0,0,0,6,5,1,-1,0,0,0,0.654357798,1,0
25,1,0,1,0,6,5,1,-1,0,3,0,0.385779817,0.511627907,0
48,2,0,1,0,6,5,1,-1,0,0,3,0.387844037,0.338103757,0
49,1,0,1,0,6,5,1,-1,0,0,0,0.39059633,0.148479428,0
38,1,0,0,0,6,5,2,-1,0,3,0,0.44793578,0.329159213,0
43,2,0,1,0,6,5,1,-1,0,0,2,0.380275229,0.42039356,0
33,2,0,1,0,6,5,1,-1,0,1,1,0.357798165,0.518783542,0
55,2,0,1,0,6,5,1,-1,0,0,0,0.409174312,0.415026834,0
38,2,0,1,0,6,5,1,-1,0,0,0,0.531422018,0.237924866,0
49,2,0,1,1,6,5,1,-1,0,4,0,0.413990826,0.568872987,0
40,2,0,0,0,6,5,3,-1,0,1,0,1,0.465116279,0
43,2,0,0,0,6,5,1,-1,0,3,3,0.438073394,0.781753131,0
38,2,0,1,0,6,5,1,-1,0,0,0,0.362385321,0.719141324,0
58,2,0,1,1,6,5,1,-1,0,4,0,0.740137615,0.152057245,0
57,2,0,1,0,6,5,1,-1,0,2,3,0.436926606,0.223613596,0
32,2,0,1,0,6,5,4,-1,0,8,0,0.360091743,0.896243292,0
56,2,0,1,1,6,5,1,-1,0,1,1,0.548165138,1,1
58,0,0,1,0,6,5,1,-1,0,0,3,0.364449541,0.452593918,0
60,0,0,1,0,6,5,1,-1,0,5,0,0.482798165,1,1
37,2,0,1,0,6,5,1,-1,0,2,1,1,0.266547406,0
46,0,0,1,0,6,5,1,-1,0,2,1,0.467201835,0.203935599,0
27,2,0,1,0,6,5,1,-1,0,3,0,0.358715596,0.43470483,0
43,2,0,1,0,6,5,2,-1,0,0,0,0.634174312,1,0
32,1,0,1,1,6,5,3,-1,0,2,0,0.357798165,0.241502683,0
40,1,0,1,0,6,5,1,-1,0,3,0,0.418119266,0.413237925,0
38,2,0,0,0,6,5,1,-1,0,3,0,0.358027523,0.135957066,0
34,2,0,0,1,6,5,1,-1,0,0,0,0.422706422,0.355992844,0
47,2,0,1,0,6,5,1,-1,0,0,2,0.405045872,0.271914132,0
42,2,0,1,0,6,5,1,-1,0,9,2,0.361697248,0.221824687,0
48,2,0,1,1,6,5,1,-1,0,2,0,0.390137615,0.758497317,0
29,1,0,1,0,6,5,1,-1,0,6,1,0.36146789,0.076923077,0
50,2,0,1,0,6,5,1,-1,0,4,0,0.405045872,0.27549195,0
52,2,0,0,0,6,5,2,-1,0,2,3,0.35940367,0.363148479,0
50,2,0,0,0,6,5,1,-1,0,1,1,0.357798165,0.583184258,0
58,2,0,0,0,6,5,1,-1,0,5,1,0.357798165,0.703041145,0
46,0,0,1,0,6,5,3,-1,0,0,2,0.799770642,0.431127013,0
38,2,0,1,0,6,5,1,-1,0,2,0,0.42293578,0.864042934,0
46,2,0,1,0,6,5,1,-1,0,0,0,0.73853211,0.46332737,0
32,1,0,1,0,6,5,1,-1,0,4,0,0.450917431,0.40608229,0
51,2,0,1,0,6,5,1,-1,0,0,2,0.410550459,1,0
39,1,0,1,0,6,5,1,-1,0,3,0,0.35206422,1,0
48,2,0,1,0,6,5,2,-1,0,3,0,0.399541284,0.322003578,0
36,2,0,1,0,6,5,2,-1,0,7,1,0.625917431,0.300536673,0
34,0,0,1,0,6,5,1,-1,0,3,0,0.373165138,0.161001789,0
40,2,0,0,0,6,5,1,-1,0,2,0,0.375458716,0.903398927,0
43,2,0,1,0,6,5,1,-1,0,8,0,0.357798165,0.438282648,0
52,0,0,1,1,6,5,1,-1,0,0,2,0.370412844,0.33273703,0
33,2,1,1,0,6,5,1,-1,0,2,0,0.374311927,1,0
49,1,0,1,0,6,5,3,-1,0,1,1,0.395183486,0.887298748,0
32,1,0,1,0,6,5,1,-1,0,1,1,0.392431193,0.211091234,0
39,1,0,1,0,6,5,1,-1,0,3,0,0.383715596,0.611806798,0
40,2,0,1,0,6,5,1,-1,0,0,0,0.357798165,0.402504472,0
38,1,0,1,0,6,5,3,-1,0,2,1,0.359862385,0.330948122,0
43,2,0,1,0,6,5,2,-1,0,1,0,0.443807339,0.350626118,0
39,2,0,1,0,6,5,1,-1,0,4,0,0.619724771,0.493738819,0
54,2,0,1,0,6,5,1,-1,0,0,2,0.839908257,0.135957066,0
38,1,0,1,0,6,5,1,-1,0,2,1,1,0.155635063,0
40,2,0,1,0,6,5,1,-1,0,0,0,0.407568807,0.348837209,0
55,2,0,1,0,6,5,1,-1,0,3,0,0.387844037,1,0
42,2,0,1,0,6,5,1,-1,0,1,1,0.743119266,1,0
39,2,0,1,0,6,5,1,-1,0,0,0,0.357798165,0.468694097,0
40,2,0,1,0,6,5,1,-1,0,0,2,0.368348624,0.212880143,0
32,2,0,1,0,6,5,2,-1,0,0,0,0.431192661,0.354203936,0
55,2,0,1,0,6,5,1,-1,0,3,0,0.399770642,0.268336315,0
45,2,0,0,0,6,5,1,-1,0,0,0,0.366743119,0.431127013,0
35,1,0,1,0,6,5,1,-1,0,1,1,0.486238532,0.323792487,0
58,0,0,0,0,6,5,1,-1,0,2,0,0.465366972,0.350626118,0
35,2,0,1,0,6,5,1,-1,0,3,0,0.479357798,0.266547406,0
49,2,0,1,0,6,5,1,-1,0,4,2,0.371788991,0.440071556,0
34,1,0,1,0,6,5,1,-1,0,2,1,0.413302752,0.200357782,0
36,2,0,1,0,6,5,2,-1,0,0,0,0.389678899,0.552772809,0
24,1,0,1,0,6,5,1,-1,0,6,0,0.357798165,0.497316637,0
34,2,0,1,0,6,5,1,-1,0,2,0,0.441972477,0.250447227,0
51,0,0,1,0,6,5,1,-1,0,3,0,0.410091743,0.243291592,0
39,1,0,1,0,6,5,1,-1,0,2,3,1,1,1
50,2,0,1,0,6,5,1,-1,0,6,3,0.33853211,0.180679785,0
32,1,0,1,0,6,5,1,-1,0,4,0,0.428899083,0.257602862,0
42,2,0,1,0,6,5,1,-1,0,0,3,0.388073394,0.425760286,0
50,2,0,1,0,6,5,1,-1,0,2,0,0.54059633,0.633273703,0
40,2,0,0,0,6,5,1,-1,0,4,0,0.374082569,0.141323792,0
46,0,0,1,0,6,5,1,-1,0,1,3,0.358256881,0.334525939,0
37,2,0,1,1,6,5,2,-1,0,1,1,0.410779817,0.806797853,0
34,2,0,1,1,6,5,1,-1,0,0,0,0.419724771,0.284436494,0
44,2,0,1,1,6,5,1,-1,0,0,0,0.420642202,0.731663685,0
40,1,0,1,1,6,5,1,-1,0,3,0,0.332798165,0.30411449,0
37,2,0,1,0,6,5,1,-1,0,2,0,0.358027523,1,1
33,1,1,0,0,6,5,1,-1,0,0,0,0.344036697,0.43470483,0
35,2,0,1,0,6,5,2,-1,0,0,0,0.378211009,0.259391771,0
58,0,0,0,0,6,5,1,-1,0,0,0,0.355275229,0.200357782,0
39,2,0,1,0,6,5,2,-1,0,0,2,0.357798165,0.468694097,0
43,2,0,1,0,6,5,1,-1,0,0,0,0.241055046,0.221824687,0
39,2,0,1,0,6,5,1,-1,0,8,2,0.451376147,0.094812165,0
36,1,0,1,0,6,5,1,-1,0,4,2,0.371100917,0.239713775,0
57,1,0,0,1,6,5,4,-1,0,5,0,0.733944954,0.364937388,0
36,1,0,1,0,6,5,1,-1,0,3,0,0.362385321,0.33273703,0
50,2,0,1,0,6,5,1,-1,0,0,2,0.374082569,1,0
55,2,0,1,0,6,5,1,-1,0,0,0,0.369724771,0.325581395,0
44,2,0,1,0,6,5,1,-1,0,6,1,0.424770642,0.28980322,0
44,0,0,1,0,6,5,1,-1,0,4,0,0.455045872,0.048300537,0
39,1,0,1,0,6,5,3,-1,0,9,2,0.382798165,1,0
46,2,0,1,0,6,5,1,-1,0,0,3,0.597247706,0.076923077,0
39,2,0,1,0,6,5,1,-1,0,0,0,0.583256881,0.17352415,0
34,2,0,0,0,6,5,1,-1,0,3,0,0.557110092,1,1
40,2,0,1,0,6,5,2,-1,0,0,2,0.511009174,0.506261181,0
50,2,0,1,0,6,5,1,-1,0,1,1,0.578899083,0.577817531,0
31,1,0,1,0,6,5,1,-1,0,1,0,0.426834862,0.146690519,0
37,1,0,1,0,6,5,1,-1,0,3,0,0.389908257,0.554561717,0
39,1,0,1,0,6,5,1,-1,0,1,0,0.788302752,0.330948122,0
51,2,0,1,0,6,5,1,-1,0,0,2,0.616284404,0.084078712,0
41,2,0,1,0,6,5,1,-1,0,2,0,0.557568807,0.259391771,0
41,2,0,1,1,6,5,1,-1,0,2,0,0.533715596,0.364937388,0
43,2,0,0,0,6,5,1,-1,0,0,0,0.357798165,0.334525939,0
30,1,0,1,0,6,5,2,-1,0,4,0,0.405733945,0.053667263,0
54,0,0,0,0,6,5,1,-1,0,1,2,0.357798165,0.844364937,0
43,0,0,1,1,6,5,1,-1,0,0,0,0.383027523,0.801431127,0
59,0,0,1,1,6,5,1,-1,0,1,1,0.340366972,0.472271914,0
47,2,0,1,0,6,5,1,-1,0,2,3,0.398623853,0.302325581,0
40,2,0,1,0,6,5,1,-1,0,0,2,0.34266055,0.515205725,0
32,2,0,1,0,6,5,2,-1,0,2,0,0.357798165,0.314847943,0
29,2,0,1,0,6,5,1,-1,0,0,0,0.358027523,0.384615385,0
36,2,0,1,0,6,5,1,-1,0,0,0,0.357798165,0.602862254,0
55,2,0,0,0,6,5,1,-1,0,8,1,1,0.497316637,0
30,0,0,1,0,6,5,2,-1,0,0,0,0.309862385,0.336314848,0
39,1,0,1,0,6,5,2,-1,0,3,0,0.357798165,0.311270125,0
39,0,0,1,0,6,5,2,-1,0,0,0,0.367431193,0.404293381,0
50,0,0,1,0,6,5,1,-1,0,0,0,0.367201835,0.339892665,0
44,2,0,1,0,6,5,2,-1,0,0,0,0.335091743,0.198568873,0
37,1,0,1,0,6,5,1,-1,0,2,0,0.361697248,0.293381038,0
46,2,0,1,1,6,5,2,-1,0,3,2,0.421100917,0.280858676,0
32,1,0,0,0,6,5,1,-1,0,2,3,0.318807339,0.082289803,0
37,1,0,1,1,6,5,1,-1,0,1,1,0.410550459,0.669051878,0
29,2,0,1,0,6,5,1,-1,0,0,0,0.359862385,0.624329159,0
41,2,0,1,0,6,5,1,-1,0,0,0,0.574770642,0.581395349,0
45,2,0,1,0,6,5,2,-1,0,0,2,0.655275229,0.416815742,0
57,0,0,1,0,6,5,1,-1,0,5,0,0.281880734,0.949910555,0
48,1,0,1,0,6,5,1,-1,0,0,0,0.367889908,0.273703041,0
60,2,1,0,0,6,5,1,-1,0,5,0,0.361238532,0.143112701,0
26,1,0,1,0,6,5,1,-1,0,3,0,0.521100917,0.415026834,0
58,2,0,1,0,6,5,1,-1,0,5,0,1,0.211091234,0
34,2,0,1,0,6,5,1,-1,0,3,0,0.474082569,0.339892665,0
55,0,0,1,0,6,5,1,-1,0,8,0,0.446559633,1,1
41,2,0,1,1,6,5,1,-1,0,0,2,0.357798165,0.425760286,0
50,0,0,1,0,6,5,1,-1,0,1,0,0.751376147,0.146690519,0
49,2,0,1,1,6,5,3,-1,0,7,0,0.396100917,0.354203936,0
44,2,0,0,1,6,5,2,-1,0,3,3,0.366972477,0.286225403,0
44,2,0,1,0,6,5,1,-1,0,0,2,0.391743119,0.37745975,0
31,2,0,1,1,6,5,1,-1,0,2,0,0.361697248,0.214669052,0
34,1,0,1,0,6,5,1,-1,0,0,1,0.589678899,0.243291592,0
46,1,0,1,0,6,5,1,-1,0,1,3,0.708027523,0.481216458,0
42,2,0,0,0,6,5,1,-1,0,1,1,0.528440367,0.280858676,0
52,2,0,1,0,6,5,1,-1,0,3,0,0.468807339,0.228980322,0
29,1,0,1,0,6,5,1,-1,0,1,1,0.357798165,0.37745975,0
53,2,0,1,0,6,5,2,-1,0,5,2,0.388990826,0.47763864,0
43,2,0,1,0,6,5,2,-1,0,0,0,0.663990826,0.663685152,0
38,2,0,1,0,6,5,2,-1,0,1,0,0.476376147,0.515205725,0
46,2,0,1,0,6,5,1,-1,0,1,1,0.463073394,0.395348837,0
48,0,0,1,0,6,5,1,-1,0,1,3,0.483715596,0.763864043,0
30,0,0,1,1,6,5,1,-1,0,3,0,0.376834862,0.554561717,0
44,2,0,0,0,6,5,1,-1,0,0,2,0.406651376,0.282647585,0
31,2,0,1,0,6,5,3,-1,0,9,2,0.404357798,1,0
42,1,0,1,0,6,5,1,-1,0,4,0,0.476605505,0.354203936,0
40,1,0,1,0,6,5,1,-1,0,1,1,1,0.259391771,0
52,2,0,1,0,6,5,1,-1,0,3,0,0.641284404,0.441860465,0
45,0,0,1,0,6,5,2,-1,0,0,0,0.531192661,0.320214669,0
48,2,0,1,0,6,5,1,-1,0,0,0,0.393807339,0.13059034,0
45,2,0,1,0,6,5,2,-1,0,0,2,0.34266055,0.470483005,0
34,2,0,1,0,6,5,1,-1,0,0,3,0.413990826,0.023255814,0
34,2,0,1,0,6,5,2,-1,0,0,2,0.324770642,0.141323792,0
46,2,0,1,0,6,5,1,-1,0,0,0,0.374082569,0.744186047,0
49,0,0,1,0,6,5,1,-1,0,4,0,0.473623853,0.28980322,0
50,2,0,1,0,6,5,1,-1,0,2,2,0.414908257,0.230769231,0
34,1,0,1,0,6,5,1,-1,0,3,0,0.357798165,0.268336315,0
40,1,0,1,0,6,5,1,-1,0,8,0,0.360321101,0.076923077,0
36,2,0,1,0,6,5,1,-1,0,3,0,0.504357798,0.341681574,0
59,0,0,1,0,6,5,1,-1,0,0,3,0.386238532,0.046511628,0
45,2,0,1,0,6,5,1,-1,0,0,0,0.376605505,0.447227191,0
36,2,0,1,0,6,5,1,-1,0,6,1,0.38233945,0.26118068,0
56,2,0,1,0,6,5,1,-1,0,4,0,0.466284404,0.744186047,0
42,0,0,1,1,6,5,2,-1,0,4,0,0.443119266,0.216457961,0
30,2,0,1,0,6,5,2,-1,0,3,0,0.368348624,0.203935599,0
30,1,0,1,0,6,5,1,-1,0,10,1,0.36559633,0.516994633,0
47,2,0,1,0,6,5,1,-1,0,6,3,0.572247706,0.402504472,0
33,2,0,1,0,6,5,1,-1,0,0,0,0.355504587,0.220035778,0
36,2,0,1,0,6,5,2,-1,0,3,0,0.333486239,0.23255814,0
39,0,0,1,0,6,5,2,-1,0,4,2,0.465825688,0.288014311,0
56,0,0,1,0,6,5,2,-1,0,3,0,0.536238532,0.266547406,0
39,0,0,1,0,6,5,2,-1,0,0,3,0.396788991,0.479427549,0
42,2,0,1,0,6,5,2,-1,0,2,0,0.430045872,0.46332737,0
52,2,0,0,0,6,5,1,-1,0,0,0,1,0.046511628,0
36,0,0,1,0,6,5,1,-1,0,3,0,0.387844037,0.273703041,0
35,2,1,1,0,6,5,2,-1,0,7,0,0.404587156,0.758497317,0
47,2,0,1,0,6,5,2,-1,0,2,0,0.376834862,0.320214669,0
59,0,0,1,1,6,5,1,-1,0,4,0,0.357798165,0.17352415,0
57,2,0,1,1,6,5,1,-1,0,0,2,1,0.685152057,0
38,2,0,1,0,6,5,1,-1,0,1,3,0.761238532,0.787119857,0
46,2,0,1,0,6,5,1,-1,0,8,0,0.32912844,0.041144902,0
34,2,0,0,0,6,5,1,-1,0,0,0,0.357798165,0.348837209,0
28,1,0,1,0,6,5,3,-1,0,4,0,1,1,1
38,2,0,1,0,6,5,1,-1,0,2,3,0.489220183,0.155635063,0
56,2,0,1,0,6,5,1,-1,0,0,0,0.725229358,0.763864043,0
41,1,1,1,1,6,5,1,-1,0,0,2,0.326376147,0.338103757,0
52,2,0,0,0,6,5,1,-1,0,2,3,0.357798165,0.348837209,0
54,2,0,0,0,6,5,1,-1,0,4,0,0.40206422,0.320214669,0
61,2,0,1,1,6,5,1,-1,0,5,0,0.402522936,0.320214669,0
53,2,0,0,0,6,5,1,-1,0,7,0,0.423853211,0.123434705,0
47,2,0,1,0,6,5,2,-1,0,2,0,0.362155963,0.18783542,0
53,2,0,1,0,6,5,3,-1,0,0,2,0.36353211,0.475849732,0
46,2,0,1,0,6,5,2,-1,0,4,0,0.40733945,0.937388193,0
39,0,0,1,1,6,5,2,-1,0,0,2,0.401376147,0.171735242,0
56,0,0,1,0,6,5,2,-1,0,2,0,0.380504587,0.277280859,0
55,0,0,1,0,6,5,2,-1,0,4,2,0.884862385,0.28980322,0
44,2,0,1,0,6,5,2,-1,0,1,1,0.361697248,0.629695886,0
37,2,0,1,0,6,5,4,-1,0,2,2,0.357798165,0.135957066,0
35,2,0,1,0,6,5,2,-1,0,0,2,0.357798165,0.27549195,0
55,2,0,1,0,6,5,2,-1,0,0,0,0.550458716,0.554561717,0
37,2,0,1,0,6,5,3,-1,0,4,0,0.439908257,0.697674419,0
30,1,0,1,0,6,5,1,-1,0,2,0,0.357798165,0.660107335,0
37,2,0,1,1,6,5,2,-1,0,0,2,0.283256881,0.200357782,0
36,1,0,1,0,6,5,3,-1,0,2,0,0.354357798,0.610017889,0
38,2,0,1,0,6,5,1,-1,0,2,0,0.491055046,0.141323792,0
41,0,0,1,0,6,5,2,-1,0,3,2,1,0.250447227,0
48,2,0,0,1,6,5,1,-1,0,5,0,0.374770642,0.563506261,0
55,0,0,1,0,6,5,2,-1,0,4,0,0.390137615,0.468694097,0
28,0,0,0,0,6,5,2,-1,0,4,0,0.378211009,0.311270125,0
54,2,1,1,0,6,5,3,-1,0,4,0,0.357798165,0.24686941,0
30,2,0,0,0,6,5,2,-1,0,0,0,0.461009174,0.940966011,0
48,2,0,0,0,6,5,1,-1,0,2,1,0.428899083,0.241502683,0
31,2,0,1,0,6,5,5,-1,0,6,0,0.357798165,0.064400716,0
38,2,0,1,0,6,5,3,-1,0,0,0,0.44587156,1,0
37,2,0,1,0,6,5,2,-1,0,0,0,0.448394495,0.39177102,0
37,1,0,1,0,6,5,2,-1,0,4,3,0.330733945,0.262969589,0
56,2,0,1,1,6,5,2,-1,0,0,2,0.358944954,0.728085868,0
51,2,0,1,1,6,5,1,-1,0,0,0,0.369266055,0.216457961,0
39,2,0,1,1,6,5,1,-1,0,0,0,0.423165138,0.373881932,0
49,2,0,0,0,6,5,2,-1,0,2,3,0.361238532,0.164579606,0
51,2,0,1,1,6,5,1,-1,0,0,2,0.507568807,0.372093023,0
43,2,0,1,0,6,5,1,-1,0,6,0,0.568348624,0.345259392,0
32,2,0,1,1,6,5,1,-1,0,4,0,0.41353211,0.257602862,0
29,1,0,1,0,6,5,1,-1,0,2,1,0.450688073,0.11627907,0
48,0,0,1,0,6,5,1,-1,0,1,1,0.662385321,0.606440072,0
55,2,0,1,0,6,5,1,-1,0,4,2,0.416284404,0.509838998,0
53,2,0,1,0,6,5,1,-1,0,0,0,1,0.413237925,0
47,2,0,1,0,6,5,1,-1,0,2,3,0.840825688,0.300536673,0
39,2,0,1,0,6,5,1,-1,0,1,1,1,0.497316637,0
31,1,0,1,1,6,5,1,-1,0,0,1,0.371559633,0.69588551,0
39,2,0,1,0,6,5,1,-1,0,0,2,0.868348624,0.282647585,0
40,2,0,1,0,6,5,2,-1,0,0,2,1,0.259391771,0
40,1,0,1,0,6,5,2,-1,0,2,3,0.356651376,0.139534884,0
48,2,0,0,0,6,5,3,-1,0,2,0,0.391513761,0.254025045,0
33,0,0,1,1,6,5,1,-1,0,2,0,0.35940367,0.155635063,0
40,2,0,1,0,6,5,2,-1,0,2,0,0.382798165,0.262969589,0
59,2,0,1,0,6,5,1,-1,0,5,2,0.330504587,0.516994633,0
30,2,0,1,0,6,5,1,-1,0,2,0,0.468807339,1,1
31,1,0,1,0,6,5,3,-1,0,1,1,0.782568807,0.30411449,0
35,2,0,1,0,6,5,1,-1,0,8,0,0.480045872,1,0
54,0,0,1,0,6,5,2,-1,0,2,0,0.362614679,0.68157424,0
34,1,0,1,0,6,5,4,-1,0,3,3,0.916055046,0.389982111,0
32,2,0,1,1,6,5,2,-1,0,2,0,0.378440367,0.1019678,0
56,0,0,1,0,6,5,2,-1,0,3,3,1,0.543828265,0
32,1,0,1,0,6,5,3,-1,0,3,1,0.448394495,0.431127013,0
42,2,0,1,0,6,5,1,-1,0,0,2,0.361238532,0.411449016,0
33,2,0,0,0,6,5,3,-1,0,4,1,0.377293578,0.468694097,0
52,2,0,1,1,6,5,2,-1,0,7,1,0.31559633,0.701252236,0
52,2,0,0,0,6,5,2,-1,0,4,0,0.509174312,0.359570662,0
52,0,1,1,0,6,5,1,-1,0,0,2,0.315825688,0.259391771,0
30,0,0,1,0,6,5,1,-1,0,8,0,0.620183486,0.450805009,0
44,0,0,1,0,6,5,4,-1,0,4,0,0.358027523,0.42039356,0
35,2,0,1,1,6,5,2,-1,0,3,0,0.373623853,0.42039356,0
55,1,0,1,0,6,5,2,-1,0,1,0,0.408256881,0.586762075,0
33,2,0,1,0,6,5,2,-1,0,0,2,0.433944954,0.207513417,0
37,1,0,1,0,6,5,1,-1,0,0,0,0.412844037,0.440071556,0
42,1,0,1,0,6,5,1,-1,0,2,0,0.357798165,0.524150268,0
43,2,0,1,0,6,5,2,-1,0,8,0,0.357798165,0.066189624,0
38,2,0,1,0,6,5,2,-1,0,7,1,0.563761468,0.236135957,0
37,2,0,1,1,6,5,2,-1,0,2,0,0.386009174,0.948121646,0
31,1,0,1,0,6,5,3,-1,0,10,0,0.41559633,0.313059034,0
41,2,0,1,0,6,5,2,-1,0,1,1,0.372706422,0.937388193,0
41,2,0,1,1,6,5,3,-1,0,2,0,0.273853211,0.051878354,0
29,1,0,1,0,6,5,2,-1,0,10,0,0.405733945,0.556350626,0
38,1,0,1,0,6,5,2,-1,0,3,0,0.408486239,0.37745975,0
44,0,0,1,0,6,5,3,-1,0,6,1,0.358715596,0.558139535,0
39,2,0,1,0,6,5,1,-1,0,3,0,0.381651376,0.737030411,0
28,1,0,1,0,6,5,1,-1,0,2,0,0.429357798,0.701252236,0
33,2,0,1,0,6,5,1,-1,0,0,0,0.277752294,0.341681574,0
41,2,0,0,0,6,5,2,-1,0,4,3,0.358715596,0.508050089,0
40,2,0,1,1,6,5,1,-1,0,0,2,0.283944954,0.257602862,0
29,2,0,1,0,6,5,1,-1,0,3,0,0.323394495,0.586762075,0
38,2,0,1,0,6,5,1,-1,0,1,3,0.667201835,0.178890877,0
32,2,0,1,0,6,5,1,-1,0,3,1,0.422247706,0.404293381,0
45,2,0,1,0,6,5,1,-1,0,4,0,0.646559633,0.906976744,0
33,1,0,1,0,6,5,1,-1,0,3,0,0.380963303,0.701252236,0
34,2,0,1,0,6,5,2,-1,0,0,0,0.552293578,1,0
41,2,0,1,0,6,5,2,-1,0,7,3,0.378211009,0.595706619,0
41,2,0,1,0,6,5,3,-1,0,0,0,0.389908257,0.556350626,0
35,1,0,1,0,6,5,2,-1,0,3,0,0.391743119,0.228980322,0
40,1,0,1,0,6,5,2,-1,0,2,0,0.403669725,0.576028623,0
60,2,0,1,0,6,5,4,-1,0,6,2,0.368348624,0.361359571,0
47,0,0,1,0,6,5,2,-1,0,4,0,0.403899083,0.164579606,0
46,2,0,1,0,6,5,3,-1,0,0,2,0.479357798,1,0
31,1,0,1,0,6,5,2,-1,0,0,0,0.357798165,0.488372093,0
49,2,0,1,0,6,5,3,-1,0,6,0,0.358027523,0.465116279,0
29,2,0,1,0,6,5,2,-1,0,0,0,0.36766055,0.479427549,0
31,1,0,1,0,6,5,2,-1,0,1,1,0.318119266,0.708407871,0
38,2,0,1,0,6,5,1,-1,0,1,1,0.447018349,0.468694097,0
37,2,0,1,1,6,5,3,-1,0,0,2,0.407110092,0.5509839,0
35,2,0,1,0,6,5,2,-1,0,2,0,0.327752294,0.835420394,0
31,1,0,1,0,6,5,1,-1,0,1,0,0.537385321,0.572450805,0
41,2,0,1,0,6,5,3,-1,0,3,0,0.357798165,0.286225403,0
46,2,0,1,0,6,5,2,-1,0,4,3,0.376146789,0.438282648,0
40,0,0,1,0,6,5,2,-1,0,4,0,0.381880734,0.338103757,0
29,2,0,1,1,6,5,1,-1,0,3,0,0.399541284,0.853309481,0
49,2,0,1,0,6,5,1,-1,0,3,0,0.376605505,0.554561717,0
42,2,0,1,0,6,5,3,-1,0,1,1,0.357798165,0.11627907,0
54,2,0,1,0,6,5,2,-1,0,4,0,0.474770642,0.350626118,0
40,1,0,1,0,6,5,2,-1,0,1,1,0.413302752,0.395348837,0
53,2,0,1,1,6,5,2,-1,0,3,0,0.413761468,0.352415027,0
49,2,0,1,0,6,5,2,-1,0,1,1,0.378899083,0.395348837,0
40,2,1,1,0,6,5,2,-1,0,0,2,0.357798165,0.114490161,0
29,1,0,1,0,6,5,2,-1,0,10,0,0.575229358,0.134168157,0
36,2,0,1,0,6,5,2,-1,0,0,2,0.363073394,0.715563506,0
37,2,0,1,0,6,5,3,-1,0,2,0,0.520642202,0.676207513,0
39,2,0,1,0,6,5,2,-1,0,4,0,0.634174312,0.211091234,0
36,2,0,1,1,6,5,2,-1,0,2,0,0.442201835,1,1
44,2,0,1,0,6,5,2,-1,0,7,1,0.731880734,0.618962433,0
40,2,0,1,0,6,5,3,-1,0,3,0,0.359174312,0.107334526,0
49,2,0,1,0,6,5,2,-1,0,0,0,0.363761468,0.493738819,0
30,1,0,1,0,6,5,2,-1,0,2,3,0.346788991,0.271914132,0
57,2,0,1,0,6,5,3,-1,0,1,1,0.849082569,0.4490161,0
24,1,0,1,1,6,5,2,-1,0,4,0,0.375458716,0.697674419,0
46,2,0,1,0,6,5,2,-1,0,0,3,0.449770642,0.547406082,0
33,2,0,0,0,6,5,3,-1,0,3,0,0.362614679,0.338103757,0
43,0,0,1,0,6,5,2,-1,0,4,0,0.357798165,0.223613596,0
43,1,0,1,0,6,5,2,-1,0,3,0,0.243807339,0.418604651,0
40,0,0,0,0,6,5,2,-1,0,0,2,0.442431193,0.141323792,0
44,1,0,1,0,6,5,6,-1,0,2,3,0.375688073,0.023255814,0
35,1,0,1,1,6,5,3,-1,0,2,1,0.409633028,0.506261181,0
47,2,0,1,0,6,5,2,-1,0,2,0,0.473165138,0.194991055,0
33,2,0,1,0,6,5,2,-1,0,0,0,0.443119266,0.236135957,0
31,2,0,1,1,6,5,2,-1,0,3,0,0.357798165,0.257602862,0
40,0,0,1,0,6,5,2,-1,0,0,0,0.357798165,0.216457961,0
36,2,0,1,0,6,5,3,-1,0,7,1,0.38646789,0.169946333,0
56,0,0,1,0,6,5,3,-1,0,5,2,0.358715596,0.055456172,0
40,1,0,1,0,6,5,3,-1,0,3,3,0.453899083,0.200357782,0
41,0,0,1,0,6,5,4,-1,0,3,0,0.431651376,0.155635063,0
53,2,0,1,0,6,5,2,-1,0,5,0,0.427293578,1,0
39,2,0,1,0,6,5,2,-1,0,0,0,0.497018349,0.177101968,0
44,0,0,1,0,6,5,2,-1,0,0,0,0.49059633,0.354203936,0
38,2,0,1,0,6,5,2,-1,0,3,0,1,0.509838998,0
54,0,0,1,0,6,5,3,-1,0,2,0,0.376834862,0.339892665,0
58,2,0,1,0,6,5,5,-1,0,1,1,0.373394495,0.307692308,0
